Start,End,Date Time,Language,Survey Location,Include National,Community,Rurality,Gender,Organization,Position,Number of Org,Type. Human Rights,Type. Sexual and Gender Based Violence,Type.Health and Reproductive Rights,Type.Land,Type.Economic and Financial Services,Type.Agriculture,Type.Education,Type.Local Community Participation,Type.Other,Type.NA,Type.Describe Other,"Org Men, Women, or Both",WInfo.To be Treated Equally with All Others,Winfo.To be Free from Violence,WInfo.To be able to Join Groups,Winfo.Right to go Court if any Rights are Violated,Winfo.Right to Education,Winfo.Right_ to Own Property,Winfo.Right to Information,Winfo.Right to Work under Reasonable Hours,Info.National Government Office,Info.Local Government Office,Info.Local/Community NGOs,Info.Educational Institutions,Info.Places of Worship/Religious,Info.Traditional Leaders,Info.Village Elders,Info.Husband,Info.Other Family Members,Info.Friends,Info.Radio,Info.Television,Info.Newspaper,Info.Town Crier,Info.Internet/Cell Phone,Info.Other,Info.OtherExplain,"Seminal:Same F,E,RoS as men?",Seminal.Explain,WI.Women Interested in Info,WI.If not why,WI.National Gov Important,WI.Nat If not why,WI.Local Gov Important,WI.Local If not why,Issue.Don't Know Where to Ask,Issue. Fear of Asking,Issue.Domestic Duties,Issue.Getting to Public Offices (Distance),Issue.Family Nonsupportive,Issue.Confidence,Issue.Mindset of Gov Offical,Issue.Illiteracy,Issue.Women Ignored in Public,Issue.Language,Issue.Culturally Not Allowed,Issue.Safety Concerns,Issue.Information not Important to Women,Issue.Women Not Allowed in Public,Issue.Other,Barrier 1,Original Barrier 1,Barrier 2,Original Barrier 2,Barrier 3,Original Barrier 3,Possible Solutions,How Important.Rights,Rights.Freedom from Violence,Rights./Property Ownership/Land Rights,Rights.How the Justice System Works,Rights.Labor Law/Rights,Rights.Public Participation,Rights.Education,Rights.Marital.Family Rights,Rights.Health and Reproductive Rights,Rights.Freedom of Expression,Rights.Right to Information,Rights.Social Services,Rights.Anti-Discrimination,Rights.Please Explain,How important.Econ,Econ.Access to Banks,Econ.Vocational Training,Econ.Technology Training,Econ.Educational Opportunities,Econ.Job Opportunities,Econ.Land/Property Ownership,Econ.Scholarships,Econ.How to Start a Buisness,Econ.How to Get a Trade License,Econ.Social Development Funds,Econ.Please Explain,Original Most Important Info,Most Important Info,Original Second Important Info,Second Important Info,Original Third Important Info,Third Important Info,Tried.Have Tried to Get Info,Tried.Info Being Sought,Tried.Information Received,Tried.Recieved Ease,Heard of FOI,How Familiar with FOI Law,Anything Else,Enumerator Notes,Other Thoughts,_id,_submission_time,_date_modified
2023-04-17T14:52:03.473Z,2023-04-17T15:34:09.387Z,2023-04-17T10:12:00.000Z,Krio,Kallahun,1,Masanta section,Rural,Female,Women in Action for sustainable development,Chairlady,26_50,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,n/a,Both,Very,Very,Very,Very,Very,Very,Very,n/a,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,n/a,Yes,Because women are also in front line,Yes,n/a,Yes,n/a,Yes,n/a,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Large Barrier,Don't Know,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,None,Illiteracy,Illiteracy,Language,Documents only available in official language,Culturally Not Allowed,Culturally not appropriate,"1 government to help give grants to women
2some offices should have interpreter
3Government to stop culturally awarness",Very Important,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,The woman will be confident of herself,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,The woman will be self relient,Scholarship,Scholarships,Job opportunities,Job Opportunities,Acesss to loan,Access to Banks,Myself,Gender Equality,Yes,Fairly Easy,yes,Familiar,None,None,n/a,112671314,2023-04-18T20:45:32,2023-04-18T20:45:32
2023-04-17T15:39:00.634Z,2023-04-17T15:59:55.531Z,2023-04-17T15:40:00.000Z,Krio,Kallahun,1,Ngitibu section ,Rural,Female,Kambama youth development association ,Chairlady ,51_100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,n/a,Both,Very,Very,Very,Very,Very,Very,Very,Very,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,Yes,Women are always involves different places of work ,Yes,n/a,Yes,n/a,Yes,n/a,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Large Barrier,Don't Know,Large Barrier,None,Illiteracy,Illiteracy ,Safety Concerns,Safety concerns ,Domestic Duties,Domestic duties ,"1Government to provide free learning places for women
2government to punish whom temper with womens
3husband to be assisting for household chores ",Very Important,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Improves mentality ,Very Important,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,Reliable and self esteem ,Education opportunity ,Education,Scholarship ,Scholarships,Vocational training ,Vocational Training,Myself,Free quality education ,No,n/a,yes,Very Familiar,None,None,n/a,112671315,2023-04-18T20:45:33,2023-04-18T20:45:33
2023-04-17T16:00:18.889Z,2023-04-17T16:12:28.167Z,2023-04-17T16:11:00.000Z,Krio,Kallahun,1,Belebu section ,Rural,Female,Belebu women against violence ,Chairlady ,11_25,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,n/a,Both,Very,Very,Very,Very,Very,Very,Very,Very,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,Yes,Women are also capable ,Yes,n/a,Yes,n/a,Yes,n/a,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,None,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Very Important,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Strengthen the community ,Very Important,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Empowerment take place ,Project opportunities ,Social Development Funds,Acesss to loan ,Access to Banks,Education opportunity ,Education,I Don't Know Anybody,n/a,n/a,n/a,yes,Somewhat Familiar,None,None ,n/a,112671316,2023-04-18T20:45:33,2023-04-18T20:45:33
2023-04-17T16:13:41.682Z,2023-04-17T16:35:30.833Z,2023-04-17T16:35:00.000Z,Krio,Kallahun,1,Kissi town section ,Rural,Male,Young mechanic development union in kailahun ,Chairman ,51_100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,n/a,Both,Very,Very,Very,Very,Very,Very,Very,Very,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,Yes,Women get information everywhere the goes,Yes,n/a,Yes,n/a,Yes,n/a,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,None,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Important,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Helping the women of their rights,Somewhat Important,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Self relient ,How to get trade license ,How to Get a Trade License,Skill training ,Vocational Training,Job opportunities ,Job Opportunities,I Don't Know Anybody,n/a,n/a,n/a,yes,Very Familiar,None,None,n/a,112671317,2023-04-18T20:45:34,2023-04-18T20:45:34
2023-04-17T16:36:06.792Z,2023-04-18T19:37:30.762Z,n/a,Krio,Kallahun,1,Masanta 2,Rural,Male,Single leg Amputees football club kailahun,Chairman,51_100,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Both,Somewhat,Very,Very,Very,Very,n/a,Somewhat,Very,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,Yes,We the men work side by side with the women,Yes,n/a,Yes,n/a,Yes,n/a,Large Barrier,Small Barrier,Large Barrier,Not a Barrier,Not a Barrier,Don't Know,Not a Barrier,Large Barrier,Don't Know,Not a Barrier,Not a Barrier,Not a Barrier,Small Barrier,Not a Barrier,None,Don't Know Where to Ask,We're to go ask,Illiteracy,Illiteracy,Domestic Duties,Domestic duties,"1Government should be doing radio sentisation
2government to provide learning places for women 
3husband should be useful in house chores",Important,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Helps to promote the woman,Very Important,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Elevate and secure,How to start business,How to Start a Buisness,Vocational training,Vocational Training,Technology training,Technology Training,I Don't Know Anybody,n/a,n/a,n/a,yes,Very Familiar,Nobe,None,n/a,112671318,2023-04-18T20:45:35,2023-04-18T20:45:35
2023-04-18T16:47:26.923Z,2023-04-24T12:30:51.555Z,2023-04-24T12:07:00.000Z,Krio,Port Loko,1,Port Loko central,Urban,Male,AYDO,Finance Department,1_10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,n/a,Both,Somewhat,Somewhat,Somewhat,Somewhat,Very,Somewhat,Very,Somewhat,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,No,Culture practices,Yes,n/a,Yes,n/a,Yes,n/a,Not a Barrier,Not a Barrier,Small Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Small Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Small Barrier,Not a Barrier,Not a Barrier,Understanding,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Important,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,n/a,Important,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,How to access information and Bank loans,Right to access information,Right to Information,Right to Education,Education,Marital property,Marital/Family Rights,A Woman I Know,About the 30 %women coter in politics,Yes,Very Easy,yes,Familiar,Women's Empowerment,Education,http://classic.ona.io/api/v1/files/32789038?filename=michaelbaldassaro/attachments/720081_ajTs6aMLWorCFeFPANFNYZ/1682339447402.m4a,112842633,2023-04-24T15:05:07,2023-04-24T15:05:07
2023-04-20T10:21:29.279Z,2023-04-24T18:45:11.904Z,2023-04-24T09:19:00.000Z,Krio,Bo,1,"Bo Koribondo High Way
",Urban,Male,Bo Tipper Unit,Chairaman,500_2000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,n/a,Both,Very,Very,Very,Very,Very,Very,Very,Very,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,No,Men are more interested in public information,Yes,n/a,Yes,n/a,Yes,n/a,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Large Barrier,Not a Barrier,Small Barrier,Don't Know,Small Barrier,Small Barrier,Small Barrier,None,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,It will help the holistic development of women,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,It will economic development of women,Access to Bank Loans,Access to Banks,Educational opportunities,Education,Job opportunities,Job Opportunities,I Don't Know Anybody,n/a,n/a,n/a,yes,Not Familiar,None,Over 500 membership they have two women.,n/a,112849299,2023-04-24T18:52:26,2023-04-24T18:52:26
2023-04-20T10:52:44.565Z,2023-04-24T18:45:58.217Z,2023-04-24T10:45:00.000Z,Krio,Bo,1,Manjama,Urban,Male,Youth,Youth,26_50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Youth Leader,Both,Very,n/a,Very,Somewhat,Very,Somewhat,Very,n/a,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,No,"Men go in search of information more than the women, so the men access more information.",Yes,n/a,Yes,n/a,Yes,n/a,Don't Know,Small Barrier,Large Barrier,Large Barrier,Not a Barrier,Large Barrier,Not a Barrier,Don't Know,Not a Barrier,Small Barrier,Large Barrier,Small Barrier,Small Barrier,Not a Barrier,None,Culturally Not Allowed,Culturally not appropriate/ allowed (paternalism),Safety Concerns,Safety concerns,Language,Language (documents most available in the official language),To encourage more women to be educated and have interest in information,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,The listed are all-important for their development,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,The above named will help their economic development,Educational opportunities,Education,How to start small a business/SME,How to Start a Buisness,Access Banks/loans/credits,Access to Banks,I Don't Know Anybody,n/a,n/a,n/a,no,n/a,No,There is need to popularized the Right to Access Information Act,n/a,112849300,2023-04-24T18:52:27,2023-04-24T18:52:27
2023-04-20T11:28:30.736Z,2023-04-24T18:47:07.058Z,2023-04-24T12:06:00.000Z,Krio,Bo,1,Shellmingo,Urban,Male,Drivers Union,Vice Chairperson,26_50,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Transportation,Both,Very,Very,Very,Somewhat,Somewhat,Somewhat,Very,Very,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,No,"Women are less employed and some have less interest in public information. 

Secondly, there are barriers limiting them to access government information",No,We don't have any woman in our union.,Yes,n/a,No,We don't have a woman,Large Barrier,Small Barrier,Large Barrier,Large Barrier,Not a Barrier,Small Barrier,Small Barrier,Small Barrier,Don't Know,Small Barrier,Small Barrier,Small Barrier,Small Barrier,Not a Barrier,None,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Very Important,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,The listed will help in the promotion and protect of Right,Very Important,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,The listed will help to greater economic development,Access to Bank Loans,Access to Banks,How to start Small Business,How to Start a Buisness,Technology training,Technology Training,I Don't Know Anybody,n/a,n/a,n/a,no,n/a,None,None,n/a,112849301,2023-04-24T18:52:27,2023-04-24T18:52:27
2023-04-20T11:54:14.647Z,2023-04-24T18:48:37.934Z,2023-04-24T13:37:00.000Z,Krio,Bo,1,"Messima Section
",Urban,Male,Voice for the Voiceless Women,Advocacy Officer,1_10,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Socio-Legal Education,Both,Very,Very,Very,Very,Very,Very,n/a,n/a,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,n/a,No,"1. More men are connected to both new and old media across Bo. 
2. Men are more in public offices and other private sectors than women.",Yes,n/a,Yes,n/a,Yes,n/a,Large Barrier,Large Barrier,Small Barrier,Small Barrier,Not a Barrier,Large Barrier,Small Barrier,Large Barrier,Not a Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Not a Barrier,"All is okay, as per ticked.",Illiteracy,1. Illiteracy,Language,Language,Mindset of Gov Offical,Government information officer,"More decentralization, more public awareness raising, displayment of public service charters in government offices.",Very Important,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"Because, they stand to extensively give space for women's direct participation without prejudices, stereotypes etc.",Very Important,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"Because, by having access to funds, be it public or private, it will boost women's empowerment towards economic development.",1. Access to Bank Loans,Access to Banks,Project funds,Social Development Funds,Job opportunities,Job Opportunities,I Don't Know Anybody,n/a,n/a,n/a,yes,Somewhat Familiar,"Cultural, and political barraies",n/a,n/a,112849302,2023-04-24T18:52:28,2023-04-24T18:52:28
2023-04-20T12:57:46.449Z,2023-04-24T18:49:44.703Z,2023-04-24T15:12:00.000Z,Krio,Bo,1,Short Street Ataya Base,Urban,Male,Short Street Ataya Base,Secretary,51_100,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Business/Trade,Men,Very,Very,Very,Very,Very,Very,Very,Very,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,No,Because women hardly goes to Ataya Base places to get information and men highly show interest to get public information.,No,No woman,Yes,n/a,Yes,n/a,Small Barrier,Small Barrier,Large Barrier,Large Barrier,Large Barrier,Small Barrier,Not a Barrier,Small Barrier,Not a Barrier,Small Barrier,Not a Barrier,Small Barrier,Don't Know,Not a Barrier,None,n/a,n/a,n/a,n/a,n/a,n/a,n/a,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All of the above will contribute in the promotion and protect of women,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Small 
Medium Business and access to Bank Loans",Educational opportunities,Education,Small medium Businesses,How to Start a Buisness,Technology trainings,Technology Training,I Don't Know Anybody,n/a,n/a,n/a,no,n/a,No,None,n/a,112849303,2023-04-24T18:52:29,2023-04-24T18:52:29
2023-04-20T13:30:04.639Z,2023-04-24T18:51:01.785Z,2023-04-24T17:10:00.000Z,Krio,Bo,1,Hangha Town Community,Urban,Female,Hangha Town Community,Women's Leader,500_2000,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Community Peace Mediation,Both,Very,Very,Very,Very,Very,Very,n/a,n/a,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Social Media,No,We are living men dominant society where the men take the Leads,Yes,n/a,Yes,n/a,Yes,n/a,Not a Barrier,Small Barrier,Small Barrier,Small Barrier,Not a Barrier,Small Barrier,Not a Barrier,Small Barrier,Not a Barrier,Small Barrier,Not a Barrier,Small Barrier,Small Barrier,Not a Barrier,None,Domestic Duties,House chores,Illiteracy,Illiteracy,Confidence,Confidence to ask questions,Government and Community to encourage more women to participate and also more public awareness on women access to information.,Very Important,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,The above will increase women's promotion and protection.,Very Important,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,The listed will contribute to the economic empowerment of women,Educational Opportunities,Education,Rights to land and property,Property Ownership/Land Rights,Social development/project funds,Social Development Funds,I Don't Know Anybody,n/a,n/a,n/a,no,n/a,No,None,n/a,112849308,2023-04-24T18:53:07,2023-04-24T18:53:07
2023-04-17T12:20:18.276Z,2023-04-17T12:56:10.589Z,2023-04-17T12:21:00.000Z,Krio,Western Area,1,Ibo ,Rural,Female,Trader in the lbo town community ,Chairlady,26_50,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Work shop and meeting ,Both,Somewhat,Very,Somewhat,Somewhat,Somewhat,Somewhat,Very,Somewhat,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,n/a,Yes,This is because they should always allowed to get information from the office ,Yes,n/a,Yes,n/a,Yes,n/a,Not a Barrier,Small Barrier,Large Barrier,Small Barrier,Small Barrier,Large Barrier,Small Barrier,Don't Know,Not a Barrier,Small Barrier,Not a Barrier,Small Barrier,Not a Barrier,Not a Barrier,"Training, traditions practice and culture ",Illiteracy,Education ,Culturally Not Allowed,Traditions practice ,Don't Know Where to Ask,Training for women assecce to get information ,Encourage them to get information from anyone ,Very Important,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,These are very important for women to know what are their rights ,Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,This is because they will be self reliance ,Education ,Education,Training ,Vocational Training,Awareness raising ,Education,Myself,The support unit,Did Not Understand the Question,n/a,yes,Somewhat Familiar,At times they are ashame to ask for information , She responded freely ,n/a,113695823,2023-05-10T15:39:37,2023-05-10T15:39:37
2023-05-05T09:59:40.614Z,2023-05-06T11:30:12.499Z,2023-05-05T10:20:00.000Z,Krio,Western Area,1,Jui,Rural,Male,Sierra Leone Teacher union,Zonal Chairman Kayo /Waterloo Branch,51_100,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Training on educational issues,Both,Very,Somewhat,Very,Somewhat,Very,Somewhat,Very,Very,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,n/a,Yes,This helps them to get information easy ,Yes,n/a,Yes,n/a,Yes,n/a,Not a Barrier,Not a Barrier,Small Barrier,Large Barrier,Not a Barrier,Small Barrier,Small Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Small Barrier,Don't Know,Not a Barrier,Not a Barrier,Some times they are going late for meeting ,Lack of Understanding/Awareness,They More encouragement to get information from anyone else freely ,Other,Training ,Culturally Not Allowed,Freely and traditions practice ,More women assecce to get information freely ,Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,This is because they are treating w well as early Access to information that will help women to speak freely ,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,This helps them to to be self reliance ,Training ,Vocational Training,Getting free information sharing to women ,Right to Information,Assecce to information that will work well as possible for women coming out for women assecce all these information ,Right to Information,Myself,None ,Yes,Very Easy,yes,Somewhat Familiar,This is very important for women assecce to information that will help women to know what are their rights ,n/a,n/a,113695838,2023-05-10T15:39:44,2023-05-10T15:39:44
2023-06-02T15:41:39.534Z,2023-06-02T16:43:22.969Z,2023-06-02T19:43:00.000Z,Krio,Bo,1,Kortugbuma,Urban,Male,Disability Rights and inclusion Matters,n/a,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,n/a,Both,Very,Very,Very,Very,Very,Very,Very,Very,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,n/a,No,There are a lot of women who do not have Android phones and are mostly engage in doing some domestic works.Most of them again are illiterate women,Yes,n/a,Yes,n/a,Yes,n/a,Large Barrier,Don't Know,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Not a Barrier,Large Barrier,Not a Barrier,Not a Barrier,Not a Barrier,Not a Barrier,No,Illiteracy,Illeterach,Confidence,Confidence to ask,Getting to Public Offices (Distance),Mobility,Women should be sensitize about the issues of accessing and the importance of information,Very Important,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"If they are part of decision making processes,they will be able to raise issues that are affecting them ,and their participations could also make them bold and express out their views and opinions on national issues.",Very Important,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,When women have access to loans and credit facilities would will create small business activities,Access to bank loans and credit,Access to Banks,To be free from violence and public participations,Freedom from Violence,Right to information,Right to Information,Myself,The Rights of women in governance,Yes,Very Easy,yes,Somewhat Familiar,N G Os and government agencies should emback on sensitization,Not applicable,n/a,115156249,2023-06-02T17:08:25,2023-06-02T17:08:25
2023-06-05T07:23:31.264Z,2023-06-05T09:36:25.032Z,2023-05-30T10:44:00.000Z,Krio,Western Area,1,Mabureh/Waterloo,Rural,Female,Mende Tribal Chief,Tribal Chief,100,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Dispute mediation,Both,Very,Very,Very,Very,Very,Very,Very,Very,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,n/a,Yes,Looking at the FOI bill,Yes,n/a,Yes,n/a,Yes,n/a,Large Barrier,Large Barrier,Small Barrier,Small Barrier,Not a Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Large Barrier,Small Barrier,Small Barrier,Small Barrier,Not a Barrier,n/a,Illiteracy,Illiteracy ,Confidence,Self confidence and self-esteem ,Fear of Asking,Fear to asked ,Capacity building for women ,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,All this right has to do with their security and justice,Very Important,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,It will build their economic status,Educational opportunities,Education,Vocational training and skills training,Vocational Training,Job opportunity,Job Opportunities,I Don't Know Anybody,n/a,n/a,n/a,yes,Not Familiar,Popularized  the right to information law,Successful,n/a,115245252,2023-06-05T09:45:26,2023-06-05T09:45:26
